1378385077.507406, 523, 975, 0.004306
1378385077.511712, 502, 575, 0.004306
1378385077.515994, 495, 76, 0.004282
1378385077.520327, 517, 216, 0.004333
1378385077.524831, 533, 809, 0.004504
1378385077.529243, 510, 926, 0.004412
1378385077.533644, 489, 334, 0.004401
1378385077.538003, 503, 34, 0.004359
1378385077.542389, 516, 520, 0.004386
1378385077.546785, 518, 972, 0.004396
1378385077.551148, 500, 675, 0.004363
1378385077.555474, 502, 120, 0.004326
1378385077.559818, 511, 153, 0.004344
1378385077.564075, 530, 750, 0.004257
1378385077.568426, 508, 975, 0.004351
1378385077.572837, 496, 436, 0.004411
1378385077.577170, 509, 35, 0.004333
1378385077.581516, 515, 393, 0.004346
1378385077.585831, 528, 919, 0.004315
1378385077.590174, 496, 819, 0.004343
1378385077.594427, 496, 219, 0.004253
1378385077.598763, 501, 40, 0.004336
1378385077.603174, 517, 614, 0.004411
1378385077.607520, 522, 975, 0.004346
1378385077.611858, 504, 563, 0.004338
1378385077.616257, 502, 68, 0.004399
1378385077.620595, 517, 251, 0.004338
1378385077.624923, 526, 835, 0.004328
1378385077.629298, 524, 921, 0.004375
1378385077.633569, 502, 334, 0.004271
1378385077.637906, 499, 34, 0.004337
1378385077.642243, 519, 502, 0.004337
1378385077.646583, 521, 967, 0.004340
1378385077.650908, 505, 709, 0.004325
1378385077.655228, 501, 146, 0.004320
1378385077.659585, 509, 123, 0.004357
1378385077.663954, 522, 715, 0.004369
1378385077.668216, 512, 975, 0.004262
1378385077.672555, 507, 460, 0.004339
1378385077.677014, 501, 38, 0.004459
1378385077.681298, 524, 365, 0.004284
1378385077.685698, 522, 898, 0.004400
1378385077.690078, 507, 839, 0.004380
1378385077.694450, 502, 232, 0.004372
1378385077.698773, 514, 41, 0.004323
1378385077.703118, 524, 610, 0.004345
1378385077.707388, 518, 974, 0.004270
1378385077.711626, 502, 590, 0.004238
1378385077.715872, 497, 88, 0.004246
1378385077.720130, 516, 190, 0.004258
1378385077.724489, 520, 784, 0.004359
1378385077.728896, 510, 966, 0.004407
1378385077.733285, 505, 387, 0.004389
1378385077.737624, 500, 35, 0.004339
1378385077.741993, 518, 454, 0.004369
1378385077.746362, 521, 949, 0.004369
1378385077.750743, 511, 749, 0.004381
1378385077.755114, 496, 167, 0.004371
1378385077.759400, 517, 105, 0.004286
1378385077.763730, 524, 685, 0.004330
1378385077.768023, 517, 975, 0.004293
1378385077.913707, 509, 820, 0.145684
1378385077.918162, 510, 35, 0.004455
1378385077.922490, 517, 527, 0.004328
1378385077.926875, 519, 969, 0.004385
1378385077.937399, 505, 684, 0.010524
1378385077.947981, 527, 416, 0.010582
1378385077.952758, 505, 510, 0.004777
1378385077.957124, 493, 37, 0.004366
1378385077.961367, 517, 366, 0.004243
1378385077.965564, 524, 895, 0.004197
1378385077.969792, 508, 864, 0.004228
1378385077.974175, 502, 282, 0.004383
1378385077.978536, 507, 35, 0.004361
1378385077.982958, 520, 575, 0.004422
1378385077.987274, 516, 973, 0.004316
1378385077.991639, 505, 624, 0.004365
1378385077.996192, 495, 77, 0.004553
1378385078.000529, 515, 221, 0.004337
1378385078.004926, 524, 818, 0.004397
1378385078.009253, 525, 941, 0.004327
1378385078.013614, 506, 356, 0.004361
1378385078.017962, 503, 34, 0.004348
1378385078.022266, 524, 487, 0.004304
1378385078.026507, 521, 961, 0.004241
1378385078.030981, 508, 741, 0.004474
1378385078.035329, 492, 154, 0.004348
1378385078.039677, 527, 116, 0.004348
1378385078.044017, 523, 708, 0.004340
1378385078.048415, 516, 975, 0.004398
1378385078.052825, 502, 457, 0.004410
1378385078.057152, 508, 38, 0.004327
1378385078.061452, 517, 363, 0.004300
1378385078.065745, 523, 899, 0.004293
1378385078.070079, 509, 849, 0.004334
1378385078.074417, 496, 250, 0.004338
1378385078.078832, 494, 37, 0.004415
1378385078.083149, 524, 601, 0.004317
1378385078.087464, 519, 975, 0.004315
1378385078.091798, 508, 602, 0.004334
1378385078.096108, 503, 86, 0.004310
1378385078.100465, 514, 200, 0.004357
1378385078.104866, 516, 808, 0.004401
1378385078.109198, 494, 951, 0.004332
1378385078.113520, 503, 366, 0.004322
1378385078.117877, 514, 34, 0.004357
1378385078.122226, 508, 470, 0.004349
1378385078.126572, 536, 955, 0.004346
1378385078.130879, 503, 741, 0.004307
1378385078.135222, 502, 170, 0.004343
1378385078.139602, 522, 100, 0.004380
1378385078.144857, 516, 693, 0.005255
1378385078.149238, 518, 953, 0.004381
1378385078.153569, 502, 364, 0.004331
1378385078.157880, 504, 34, 0.004311
1378385078.162202, 519, 468, 0.004322
1378385078.166552, 523, 954, 0.004350
1378385078.170898, 506, 740, 0.004346
1378385078.175263, 498, 169, 0.004365
1378385078.179654, 509, 105, 0.004391
1378385078.183971, 531, 698, 0.004317
1378385078.188290, 523, 976, 0.004319
1378385078.192762, 499, 476, 0.004472
1378385078.197074, 500, 37, 0.004312
1378385078.201382, 519, 344, 0.004308
1378385078.205702, 521, 887, 0.004320
1378385078.210051, 539, 859, 0.004349
1378385078.214261, 501, 260, 0.004210
1378385078.218476, 503, 35, 0.004215
1378385078.222853, 521, 553, 0.004377
1378385078.227170, 528, 973, 0.004317
1378385078.231601, 499, 652, 0.004431
1378385078.235964, 505, 105, 0.004363
1378385078.240338, 517, 178, 0.004374
1378385078.244735, 526, 787, 0.004397
1378385078.249068, 513, 964, 0.004333
1378385078.253415, 508, 385, 0.004347
1378385078.257699, 495, 35, 0.004284
1378385078.262100, 529, 437, 0.004401
1378385078.266485, 525, 941, 0.004385
1378385078.270898, 504, 764, 0.004413
1378385078.275227, 512, 172, 0.004329
1378385078.279586, 514, 95, 0.004359
1378385078.283895, 519, 683, 0.004309
1378385078.288230, 532, 976, 0.004335
1378385078.292557, 506, 495, 0.004327
1378385078.296947, 492, 39, 0.004390
1378385078.301349, 513, 319, 0.004402
1378385078.305667, 524, 881, 0.004318
1378385078.309983, 508, 865, 0.004316
1378385078.314315, 501, 273, 0.004332
1378385078.318770, 500, 35, 0.004455
1378385078.323091, 517, 583, 0.004321
1378385078.327440, 540, 975, 0.004349
1378385078.331704, 510, 617, 0.004264
1378385078.336037, 513, 98, 0.004333
1378385078.340327, 514, 181, 0.004290
1378385078.344773, 530, 783, 0.004446
1378385078.349039, 513, 966, 0.004266
1378385078.353381, 502, 393, 0.004342
1378385078.357669, 499, 35, 0.004288
1378385078.362012, 518, 426, 0.004343
1378385078.366313, 522, 932, 0.004301
1378385078.370663, 486, 790, 0.004350
1378385078.375046, 514, 195, 0.004383
1378385078.379500, 515, 68, 0.004454
1378385078.383882, 517, 669, 0.004382
1378385078.388179, 518, 975, 0.004297
1378385078.392517, 496, 505, 0.004338
1378385078.396903, 507, 42, 0.004386
1378385078.401369, 518, 305, 0.004466
1378385078.405672, 503, 880, 0.004303
1378385078.410062, 508, 870, 0.004390
1378385078.414438, 500, 267, 0.004376
1378385078.418782, 506, 36, 0.004344
1378385078.423194, 528, 580, 0.004412
1378385078.427509, 520, 974, 0.004315
1378385078.431850, 501, 614, 0.004341
1378385078.436123, 499, 90, 0.004273
1378385078.440513, 516, 188, 0.004390
1378385078.444873, 519, 794, 0.004360
1378385078.449236, 499, 961, 0.004363
1378385078.453590, 504, 377, 0.004354
1378385078.457925, 506, 35, 0.004335
1378385078.462140, 526, 459, 0.004215
1378385078.466509, 521, 956, 0.004369
1378385078.470855, 507, 766, 0.004346
1378385078.475198, 501, 183, 0.004343
1378385078.479490, 513, 84, 0.004292
1378385078.483775, 527, 663, 0.004285
1378385078.488135, 532, 976, 0.004360
1378385078.492541, 490, 521, 0.004406
1378385078.496902, 505, 41, 0.004361
1378385078.501276, 518, 298, 0.004374
1378385078.505633, 521, 870, 0.004357
1378385078.509907, 515, 877, 0.004274
1378385078.514123, 499, 293, 0.004216
1378385078.518432, 495, 34, 0.004309
1378385078.522802, 516, 530, 0.004370
1378385078.527193, 528, 971, 0.004391
1378385078.531520, 501, 666, 0.004327
1378385078.535863, 509, 119, 0.004343
1378385078.540242, 499, 156, 0.004379
1378385078.544615, 527, 766, 0.004373
1378385078.548980, 515, 974, 0.004365
1378385078.553404, 504, 404, 0.004424
1378385078.557723, 505, 36, 0.004319
1378385078.562138, 512, 423, 0.004415
1378385078.566438, 526, 936, 0.004300
1378385078.570848, 508, 781, 0.004410
1378385078.575207, 500, 186, 0.004359
1378385078.579551, 516, 81, 0.004344
1378385078.583867, 517, 667, 0.004316
1378385078.588156, 533, 975, 0.004289
1378385078.592545, 498, 520, 0.004389
1378385078.596983, 498, 43, 0.004438
1378385078.601339, 516, 307, 0.004356
1378385078.605720, 491, 872, 0.004381
1378385078.610069, 511, 871, 0.004349
1378385078.614462, 511, 275, 0.004393
1378385078.618803, 503, 36, 0.004341
1378385078.623212, 528, 575, 0.004409
1378385078.627506, 525, 975, 0.004294
1378385078.631873, 507, 622, 0.004367
1378385078.636150, 499, 92, 0.004277
1378385078.640555, 512, 184, 0.004405
1378385078.644992, 525, 798, 0.004437
1378385078.649308, 517, 955, 0.004316
1378385078.653610, 508, 377, 0.004302
1378385078.657933, 500, 35, 0.004323
1378385078.662206, 518, 452, 0.004273
1378385078.666533, 502, 942, 0.004327
1378385078.670898, 507, 776, 0.004365
1378385078.675223, 502, 185, 0.004325
1378385078.679653, 510, 78, 0.004430
1378385078.683947, 535, 674, 0.004294
1378385078.688310, 512, 976, 0.004363
1378385078.692656, 503, 500, 0.004346
1378385078.697047, 497, 41, 0.004391
1378385078.701400, 518, 314, 0.004353
1378385078.705710, 524, 875, 0.004310
1378385078.710072, 506, 875, 0.004362
1378385078.714216, 493, 278, 0.004144
1378385078.718392, 504, 35, 0.004176
1378385078.722761, 523, 520, 0.004369
1378385078.727128, 527, 970, 0.004367
1378385078.731427, 503, 685, 0.004299
1378385078.735744, 498, 133, 0.004317
1378385078.740103, 522, 137, 0.004359
1378385078.744494, 520, 735, 0.004391
1378385078.748917, 504, 975, 0.004423
1378385078.753270, 507, 428, 0.004353
1378385078.757629, 501, 36, 0.004359
1378385078.761925, 514, 401, 0.004296
1378385078.766375, 524, 917, 0.004450
1378385078.770777, 510, 799, 0.004402
1378385078.775131, 508, 197, 0.004354
1378385078.779389, 508, 64, 0.004258
1378385078.783719, 524, 640, 0.004330
1378385078.788037, 514, 975, 0.004318
1378385078.792335, 496, 549, 0.004298
1378385078.796722, 498, 59, 0.004387
1378385078.888013, 527, 824, 0.091291
1378385078.892478, 502, 549, 0.004465
1378385078.896875, 497, 50, 0.004397
1378385078.901301, 506, 275, 0.004426
1378385078.905640, 528, 859, 0.004339
1378385078.910003, 511, 889, 0.004363
1378385078.914344, 499, 295, 0.004341
1378385078.918639, 492, 35, 0.004295
1378385078.922922, 510, 546, 0.004283
1378385078.927242, 531, 970, 0.004320
1378385078.931534, 506, 676, 0.004292
1378385078.935832, 498, 128, 0.004298
1378385078.940139, 524, 141, 0.004307
1378385078.944461, 526, 733, 0.004322
1378385078.948860, 526, 975, 0.004399
1378385078.953238, 510, 440, 0.004378
1378385078.957636, 501, 36, 0.004398
1378385078.961921, 517, 395, 0.004285
1378385078.966137, 539, 912, 0.004216
1378385078.970848, 508, 838, 0.004711
1378385078.975252, 484, 196, 0.004404
1378385078.979641, 514, 72, 0.004389
1378385078.983957, 518, 664, 0.004316
1378385078.988279, 523, 975, 0.004322
1378385078.992638, 508, 515, 0.004359
1378385078.997010, 497, 44, 0.004372
1378385079.001357, 509, 293, 0.004347
1378385079.005650, 531, 864, 0.004293
1378385079.010028, 512, 890, 0.004378
1378385079.014304, 500, 294, 0.004276
1378385079.018584, 504, 34, 0.004280
1378385079.022975, 538, 537, 0.004391
1378385079.027571, 518, 974, 0.004596
1378385079.031903, 505, 628, 0.004332
1378385079.036202, 493, 100, 0.004299
1378385079.040591, 513, 178, 0.004389
1378385079.045019, 521, 790, 0.004428
1378385079.049392, 509, 962, 0.004373
1378385079.053751, 502, 380, 0.004359
1378385079.058077, 505, 35, 0.004326
1378385079.062397, 524, 459, 0.004320
1378385079.066728, 519, 948, 0.004331
1378385079.071151, 511, 762, 0.004423
1378385079.075405, 491, 170, 0.004254
1378385079.079821, 507, 89, 0.004416
1378385079.084158, 518, 681, 0.004337
1378385079.088504, 511, 974, 0.004346
1378385079.092920, 491, 488, 0.004416
1378385079.097249, 500, 38, 0.004329
1378385079.101652, 521, 329, 0.004403
1378385079.106050, 531, 890, 0.004398
1378385079.110417, 486, 850, 0.004367
1378385079.114747, 500, 242, 0.004330
1378385079.119109, 507, 36, 0.004362
1378385079.123526, 523, 601, 0.004417
1378385079.127849, 516, 975, 0.004323
1378385079.132188, 516, 590, 0.004339
1378385079.136505, 498, 81, 0.004317
1378385079.140928, 523, 217, 0.004423
1378385079.146065, 523, 815, 0.005137
1378385079.150419, 508, 850, 0.004354
1378385079.154858, 496, 243, 0.004439
1378385079.159209, 502, 37, 0.004351
1378385079.163470, 515, 607, 0.004261
1378385079.167776, 521, 976, 0.004306
1378385079.172157, 506, 603, 0.004381
1378385079.176522, 502, 83, 0.004365
1378385079.180948, 511, 216, 0.004426
1378385079.185247, 530, 816, 0.004299
1378385079.189595, 510, 945, 0.004348
1378385079.193904, 507, 357, 0.004309
1378385079.198154, 500, 34, 0.004250
1378385079.202519, 521, 465, 0.004365
1378385079.206868, 522, 955, 0.004349
1378385079.211214, 504, 748, 0.004346
1378385079.215447, 497, 167, 0.004233
1378385079.219675, 515, 89, 0.004228
1378385079.224060, 517, 662, 0.004385
1378385079.228427, 520, 977, 0.004367
1378385079.232871, 508, 504, 0.004444
1378385079.237181, 492, 40, 0.004310
1378385079.241532, 514, 311, 0.004351
1378385079.245896, 522, 875, 0.004364
1378385079.250309, 505, 870, 0.004413
1378385079.254656, 501, 261, 0.004347
1378385079.259048, 499, 36, 0.004392
1378385079.263445, 528, 589, 0.004397
1378385079.267759, 517, 975, 0.004314
1378385079.272092, 506, 608, 0.004333
1378385079.276403, 504, 89, 0.004311
1378385079.280829, 506, 201, 0.004426
1378385079.285222, 520, 808, 0.004393
1378385079.289627, 511, 949, 0.004405
1378385079.293924, 508, 356, 0.004297
1378385079.298326, 506, 34, 0.004402
1378385079.302696, 527, 489, 0.004370
1378385079.307081, 525, 966, 0.004385
1378385079.311429, 518, 719, 0.004348
1378385079.315803, 496, 146, 0.004374
1378385079.320158, 510, 128, 0.004355
1378385079.324530, 523, 723, 0.004372
1378385079.329050, 518, 974, 0.004520
1378385079.333453, 512, 424, 0.004403
1378385079.337824, 502, 36, 0.004371
1378385079.342244, 516, 410, 0.004420
1378385079.346595, 523, 931, 0.004351
1378385079.350984, 503, 792, 0.004389
1378385079.355332, 502, 194, 0.004348
1378385079.359710, 506, 70, 0.004378
1378385079.364082, 520, 662, 0.004372
1378385079.368425, 523, 975, 0.004343
1378385079.372840, 500, 508, 0.004415
1378385079.377173, 491, 41, 0.004333
1378385079.381686, 529, 306, 0.004513
1378385079.385947, 508, 887, 0.004261
1378385079.390315, 509, 868, 0.004368
1378385079.394656, 507, 265, 0.004341
1378385079.399015, 499, 36, 0.004359
1378385079.403334, 497, 579, 0.004319
1378385079.407696, 529, 972, 0.004362
1378385079.411944, 504, 624, 0.004248
1378385079.416323, 499, 103, 0.004379
1378385079.420663, 510, 185, 0.004340
1378385079.425095, 521, 789, 0.004432
1378385079.429499, 513, 964, 0.004404
1378385079.433871, 505, 376, 0.004372
1378385079.438194, 505, 34, 0.004323
1378385079.442571, 517, 461, 0.004377
1378385079.446973, 523, 955, 0.004402
1378385079.451352, 505, 741, 0.004379
1378385079.455690, 501, 158, 0.004338
1378385079.460032, 512, 113, 0.004342
1378385079.464250, 522, 701, 0.004218
1378385079.468467, 517, 976, 0.004217
1378385079.472855, 507, 501, 0.004388
1378385079.477254, 499, 41, 0.004399
1378385079.481593, 516, 314, 0.004339
1378385079.485888, 525, 874, 0.004295
1378385079.490328, 512, 877, 0.004440
1378385079.494704, 503, 265, 0.004376
1378385079.499368, 498, 38, 0.004664
1378385079.503699, 518, 615, 0.004331
1378385079.508007, 522, 974, 0.004308
1378385079.512387, 495, 577, 0.004380
1378385079.516683, 499, 70, 0.004296
1378385079.521112, 518, 232, 0.004429
1378385079.525493, 525, 827, 0.004381
1378385079.529946, 512, 924, 0.004453
1378385079.534348, 499, 323, 0.004402
1378385079.538727, 499, 34, 0.004379
1378385079.543108, 519, 541, 0.004381
1378385079.547477, 504, 971, 0.004369
1378385079.551837, 504, 662, 0.004360
1378385079.556241, 500, 114, 0.004404
1378385079.560616, 513, 168, 0.004375
1378385079.564979, 522, 773, 0.004363
1378385079.569309, 518, 972, 0.004330
1378385079.573642, 508, 403, 0.004333
1378385079.577962, 502, 35, 0.004320
1378385079.582297, 517, 422, 0.004335
1378385079.586594, 506, 931, 0.004297
1378385079.590998, 516, 795, 0.004404
1378385079.595318, 502, 197, 0.004320
1378385079.599766, 508, 62, 0.004448
1378385079.604105, 518, 662, 0.004339
1378385079.608393, 518, 976, 0.004288
1378385079.612712, 503, 521, 0.004319
1378385079.617126, 505, 48, 0.004414
1378385079.621493, 517, 289, 0.004367
1378385079.625787, 519, 863, 0.004294
1378385079.630095, 512, 891, 0.004308
1378385079.634477, 498, 305, 0.004382
1378385079.638860, 508, 34, 0.004383
1378385079.643313, 504, 554, 0.004453
1378385079.647716, 522, 972, 0.004403
1378385079.652058, 503, 627, 0.004342
1378385079.656442, 494, 98, 0.004384
1378385079.660872, 515, 193, 0.004430
1378385079.665315, 521, 801, 0.004443
1378385079.669722, 512, 950, 0.004407
1378385079.674003, 503, 355, 0.004281
1378385079.678334, 505, 34, 0.004331
1378385079.682723, 508, 479, 0.004389
1378385079.687159, 529, 962, 0.004436
1378385079.691516, 503, 719, 0.004357
1378385079.695930, 499, 145, 0.004414
1378385079.700236, 505, 132, 0.004306
1378385079.704620, 537, 722, 0.004384
1378385079.709051, 518, 973, 0.004431
1378385079.713286, 496, 432, 0.004235
1378385079.717471, 492, 38, 0.004185
1378385079.721766, 519, 342, 0.004295
1378385079.726119, 507, 887, 0.004353
1378385079.730471, 507, 858, 0.004352
1378385079.734931, 499, 254, 0.004460
1378385079.739331, 499, 37, 0.004400
1378385079.743716, 513, 606, 0.004385
1378385079.748055, 517, 975, 0.004339
1378385079.752593, 504, 578, 0.004538
1378385079.756994, 500, 57, 0.004401
1378385079.761396, 520, 263, 0.004402
1378385079.860686, 512, 167, 0.099290
1378385079.865065, 528, 785, 0.004379
1378385079.869420, 511, 971, 0.004355
1378385079.873747, 511, 396, 0.004327
1378385079.878040, 500, 35, 0.004293
1378385079.882460, 517, 424, 0.004420
1378385079.886897, 524, 940, 0.004437
1378385079.891330, 508, 762, 0.004433
1378385079.895634, 497, 170, 0.004304
1378385079.899984, 510, 94, 0.004350
1378385079.904281, 522, 683, 0.004297
1378385079.908644, 522, 975, 0.004363
1378385079.913002, 498, 486, 0.004358
1378385079.917425, 494, 40, 0.004423
1378385079.921864, 524, 339, 0.004439
1378385079.926252, 523, 891, 0.004388
1378385079.930652, 517, 848, 0.004400
1378385079.935064, 506, 238, 0.004412
1378385079.939396, 499, 38, 0.004332
1378385079.943754, 515, 608, 0.004358
1378385079.948129, 521, 975, 0.004375
1378385079.952616, 504, 573, 0.004487
1378385079.957017, 493, 58, 0.004401
1378385079.961312, 511, 260, 0.004295
1378385079.965508, 517, 837, 0.004196
1378385079.969820, 511, 933, 0.004312
1378385079.974142, 504, 349, 0.004322
1378385079.978460, 504, 34, 0.004318
1378385079.982936, 516, 488, 0.004476
1378385079.987266, 523, 967, 0.004330
1378385079.991595, 502, 710, 0.004329
1378385079.995803, 509, 142, 0.004208
1378385080.000083, 503, 111, 0.004280
1378385080.004480, 523, 693, 0.004397
1378385080.008942, 516, 975, 0.004462
1378385080.013355, 483, 454, 0.004413
1378385080.017656, 500, 37, 0.004301
1378385080.022150, 518, 361, 0.004494
1378385080.026476, 526, 914, 0.004326
1378385080.030947, 511, 821, 0.004471
1378385080.035260, 500, 210, 0.004313
1378385080.039660, 507, 50, 0.004400
1378385080.043997, 521, 638, 0.004337
1378385080.048386, 519, 975, 0.004389
1378385080.052894, 505, 533, 0.004508
1378385080.057261, 501, 43, 0.004367
1378385080.061681, 520, 298, 0.004420
1378385080.066270, 522, 893, 0.004589
1378385080.070770, 508, 847, 0.004500
1378385080.075256, 499, 222, 0.004486
1378385080.079631, 514, 48, 0.004375
1378385080.083959, 521, 635, 0.004328
1378385080.088259, 520, 975, 0.004300
1378385080.092709, 508, 558, 0.004450
1378385080.097060, 503, 52, 0.004351
1378385080.101436, 516, 263, 0.004376
1378385080.105828, 508, 847, 0.004392
1378385080.110228, 524, 897, 0.004400
1378385080.114636, 503, 299, 0.004408
1378385080.119034, 491, 35, 0.004398
1378385080.123410, 518, 566, 0.004376
1378385080.127773, 524, 972, 0.004363
1378385080.132193, 504, 633, 0.004420
1378385080.136595, 504, 94, 0.004402
1378385080.141028, 513, 202, 0.004433
1378385080.146001, 522, 806, 0.004973
1378385080.150755, 511, 845, 0.004754
1378385080.155086, 500, 228, 0.004331
1378385080.159491, 502, 38, 0.004405
1378385080.163876, 516, 616, 0.004385
1378385080.168260, 550, 974, 0.004384
1378385080.172624, 506, 558, 0.004364
1378385080.177005, 499, 58, 0.004381
1378385080.181392, 514, 253, 0.004387
1378385080.185749, 521, 842, 0.004357
1378385080.190076, 513, 907, 0.004327
1378385080.194391, 511, 323, 0.004315
1378385080.198702, 500, 34, 0.004311
1378385080.203087, 510, 522, 0.004385
1378385080.207458, 524, 970, 0.004371
1378385080.211768, 504, 684, 0.004310
1378385080.215947, 498, 131, 0.004179
1378385080.220177, 514, 125, 0.004230
1378385080.224491, 521, 700, 0.004314
1378385080.228866, 501, 975, 0.004375
1378385080.233282, 497, 471, 0.004416
1378385080.237545, 496, 38, 0.004263
1378385080.241835, 521, 339, 0.004290
1378385080.246214, 528, 885, 0.004379
1378385080.250519, 513, 857, 0.004305
1378385080.254962, 498, 259, 0.004443
1378385080.259285, 510, 36, 0.004323
1378385080.263612, 517, 589, 0.004327
1378385080.267934, 523, 974, 0.004322
1378385080.272224, 504, 612, 0.004290
1378385080.276620, 498, 93, 0.004396
